item	nak	nek	naknek
k o n z o r c i u m	714	0	1.000
k o n z u l	290	0	1.000
k o n z u l t á n s	31	0	1.000
k o p á r	58	0	1.000
k o p á s	296	0	1.000
k o p a sz	248	0	1.000
k o p a sz s á g	12	0	1.000
k ó p é	28	0	1.000
k ó p é s á g	10	0	1.000
k o p ó	41	0	1.000
k o p o g ó s	9	0	1.000
k o p o g t a t á s	15	0	1.000
k o p o g t a t ó	12	0	1.000
k o p o ny a	131	0	1.000
k o p o r s ó	163	0	1.000
k o p o t t	102	0	1.000
k o p o t t a s	14	0	1.000
k o p p i n t á s	42	0	1.000
k ó r	558	0	1.000
k o r a l l	12	0	1.000
k o r á n	107	0	1.000
k o r b á cs	26	0	1.000
k o r cs	57	0	1.000
k o r cs o ly á z á s	28	0	1.000
k o r cs o ly á z ó	12	0	1.000
k o r d o n	45	0	1.000
k o r e a	5780	0	1.000
k o r h a d á s	64	0	1.000
k o r h o l á s	10	0	1.000
k o r l á t l a n	258	0	1.000
k o r l á t o k	311	0	1.000
k o r l á t o l t s á g	51	0	1.000
k o r l á t o z á s	568	0	1.000
k o r l á t o z ó	73	0	1.000
k o r m á ny o k	2580	0	1.000
k o r m á ny o s	182	0	1.000
k o r m á ny o z	809	0	1.000
k o r m á ny z á s	451	0	1.000
k o r m á ny z a t	6050	0	1.000
k o r m á ny z ó	735	0	1.000
k o r o n a	1510	0	1.000
k o r o n g	19000	0	1.000
k ó r o s	379	0	1.000
k o r r u p c i ó	728	0	1.000
k o r r u p t	302	0	1.000
k o r s ó	106	0	1.000
k o r t a l a n	67	0	1.000
k o r ty	10	0	1.000
k o r ú	157	0	1.000
k ó r u s	626	0	1.000
k o r z ó	32	0	1.000
k o s	325	0	1.000
k o s á r	118	0	1.000
k o s á r f o n á s	24	0	1.000
k ó s t o l ó	109	0	1.000
k o sz	52	0	1.000
k ó sz á l á s	10	0	1.000
k o sz o r ú	187	0	1.000
k o sz o s	109	0	1.000
k o sz t	30	0	1.000
k o t l ó s	16	0	1.000
k o t o n	8	0	1.000
k o t r ó	7	0	1.000
k o t t a	39	0	1.000
k ó ty a g o s	14	0	1.000
k o v á cs o l á s	5	0	1.000
k o v á sz	117	0	1.000
k ö z é p p á ly á s	1260	0	1.000
k ö z h a sz n ú	296	0	1.000
k o z m e t i k u s	75	0	1.000
k o z m i k u s	28	0	1.000
k o z m o sz	214	0	1.000
k ö z p o n t ú	55	0	1.000
k r a f t	29	0	1.000
k r a m p u sz	70	0	1.000
k r é d ó	17	0	1.000
k r e o l	14	0	1.000
k r i n o l i n	15	0	1.000
k r i s t á ly	100	0	1.000
k r i sz t u s	8400	0	1.000
k r i t é r i u m	2230	0	1.000
k r i t i k a	2280	0	1.000
k r i t i k u s	2400	0	1.000
k r i t i z á l ó	19	0	1.000
k r o k o d i l	125	0	1.000
k r ó m	37	0	1.000
k r ó n i k u s	37	0	1.000
k r u m p l i	223	0	1.000
k u b i k o s	52	0	1.000
k u b i k u s	13	0	1.000
k u b i z m u s	49	0	1.000
k u c k ó	40	0	1.000
k u d a r c	1790	0	1.000
k u f á r	17	0	1.000
k u g l i	10	0	1.000
k u j o n	18	0	1.000
k u k a c	101	0	1.000
k u k a c o k	42	0	1.000
k u k i	29	0	1.000
k u k k o l ó	63	0	1.000
k ü k l o p sz	12	0	1.000
k u k t a	57	0	1.000
k u l a cs	48	0	1.000
k u l cs	638	0	1.000
k u l cs a	778	0	1.000
k u l l a n cs	37	0	1.000
k u l t u r á l t	95	0	1.000
k u l t u sz	579	0	1.000
k ü l v á r o s	73	0	1.000
k ü l v i l á g	575	0	1.000
k u n cs a f t	170	0	1.000
k u n sz t	25	0	1.000
k u ny h ó	94	0	1.000
k ú p	114	0	1.000
k u p a	424	0	1.000
k u p a c	34	0	1.000
k u p l e r á j	32	0	1.000
k u p l u n g	55	0	1.000
k u r á t o r	157	0	1.000
k u r t i z á n	67	0	1.000
k u r u zs l á s	66	0	1.000
k u r u zs l ó	61	0	1.000
k u r v a	451	0	1.000
k u r v á s	8	0	1.000
k u r z o r	85	0	1.000
k u r z u s	541	0	1.000
k u sz a	164	0	1.000
k ú sz á s	13	0	1.000
k u t a t á s	3830	0	1.000
k u t a t á s o k	2840	0	1.000
k u t a t ó	3610	0	1.000
k u ty a	6410	0	1.000
k u ty u s	387	0	1.000
k u v i k	8	0	1.000
k v a d r á n s	18	0	1.000
k v a n t u m	11	0	1.000
k v a r c	21	0	1.000
k v a r k	17	0	1.000
k v a z á r	14	0	1.000
l á b	630	0	1.000
l á b a d	66	0	1.000
l á b a k	463	0	1.000
l á b a m	250	0	1.000
l á b a s	19	0	1.000
l á b a z a t	9	0	1.000
l a b d a	576	0	1.000
l a b i r i n t u s	157	0	1.000
l a b o r	175	0	1.000
l a b o r á n s	29	0	1.000
l á b ú	22	0	1.000
l á d á k	52	0	1.000
l a d i k	43	0	1.000
l á gy	226	0	1.000
l a gy m a t a g	26	0	1.000
l á gy s á g	18	0	1.000
l a i k u s	557	0	1.000
l a j h á r	45	0	1.000
l a j s t r o m	24	0	1.000
l a j s t r o m o z á s	21	0	1.000
l a k á j	84	0	1.000
l a k á s	2730	0	1.000
l a k a t	60	0	1.000
l a k a t o s	329	0	1.000
l a k k	41	0	1.000
l a k m á r o z á s	11	0	1.000
l a k ó	769	0	1.000
l a k o d a l o m	141	0	1.000
l a k ó k	4070	0	1.000
l a k o s	3590	0	1.000
l á m p á s	152	0	1.000
l á n c	627	0	1.000
l á n c o l a t	112	0	1.000
l á n g	285	0	1.000
l á n g o k	166	0	1.000
l á n g o l á s	34	0	1.000
l á n g o l ó	134	0	1.000
l á n g o s	23	0	1.000
l a n gy o s	104	0	1.000
l a n k a d á s	17	0	1.000
l a n k a d t	10	0	1.000
l a n t	120	0	1.000
l a n t o s	114	0	1.000
l a ny h u l á s	5	0	1.000
l á ny o k	19500	0	1.000
l á ny o s	18	0	1.000
l a o sz	21	0	1.000
l a p á ly	20	0	1.000
l a p á t	96	0	1.000
l a p á t o l á s	12	0	1.000
l a p i s	3	0	1.000
l a p j a	5380	0	1.000
l a p o k	14500	0	1.000
l a p o m	43	0	1.000
l a p o s	372	0	1.000
l a p o z g a t á s	15	0	1.000
l a s s í t á s	23	0	1.000
l a s s í t ó	18	0	1.000
l a s s ú	994	0	1.000
l a s s ú b b	61	0	1.000
l a s s u l á s	50	0	1.000
l a s s ú s á g	100	0	1.000
l á t á s	573	0	1.000
l á t h a t ó k	46	0	1.000
l a t i n	153	0	1.000
l á t n o k	138	0	1.000
l á t ó	273	0	1.000
l á t o g a t á s	728	0	1.000
l á t o g a t ó	2950	0	1.000
l a t o l g a t á s	22	0	1.000
l á t o m á s	261	0	1.000
l á t sz a t	429	0	1.000
l á t sz ó l a g o s	46	0	1.000
l á t v á ny o s	440	0	1.000
l á t v á ny o s s á g	581	0	1.000
l á z	422	0	1.000
l a z a	342	0	1.000
l a z a c	91	0	1.000
l á z a s	95	0	1.000
l a z a s á g	39	0	1.000
l a z í t á s	116	0	1.000
l á z í t ó	67	0	1.000
l á z o n g á s	32	0	1.000
l a zs á l á s	10	0	1.000
l a z u l á s	11	0	1.000
l é g i ó	148	0	1.000
l é g i ó s	119	0	1.000
l é g v á r a k	22	0	1.000
l é h a s á g	51	0	1.000
l é t m i n i m u m	87	0	1.000
l i b a	213	0	1.000
l i b e r t i n u s	12	0	1.000
l i b i d ó	54	0	1.000
l i c i t á l á s	16	0	1.000
l i c i t á l ó	45	0	1.000
l i g a	745	0	1.000
l i l i o m	121	0	1.000
l i m l o m	15	0	1.000
l i m o n á d é	20	0	1.000
l i m u z i n	99	0	1.000
l í r a i s á g	26	0	1.000
l í r i k u s	119	0	1.000
l i s t a	2320	0	1.000
l i t u r g i a	347	0	1.000
l i t u r g i k u s	8	0	1.000
l i t v á n	20	0	1.000
l ó	4180	0	1.000
l o b b i z á s	93	0	1.000
l o b o g á s	10	0	1.000
l o b o g ó	120	0	1.000
l o b o g ó k	22	0	1.000
l o cs o g á s	33	0	1.000
l o cs o l ó	16	0	1.000
l ó d í t á s	11	0	1.000
l o g a r i t m u s	19	0	1.000
l ó g á s	72	0	1.000
l o g i k a	809	0	1.000
l o g i k á t l a n	226	0	1.000
l o g i k u s	3170	0	1.000
l ó g ó	13	0	1.000
l ó g ó s	47	0	1.000
l o j a l i t á s	86	0	1.000
l ö k h á r í t ó	36	0	1.000
l ö k h á r í t ó k	19	0	1.000
l o m b	80	0	1.000
l o m b i k	14	0	1.000
l o m b o z a t	24	0	1.000
l o m h a s á g	9	0	1.000
l o m p o s	19	0	1.000
l o m t á r	49	0	1.000
l o n d o n	311	0	1.000
l o n d o n i a k	72	0	1.000
l o p a k o d á s	12	0	1.000
l o p a k o d ó	27	0	1.000
l o p á s	645	0	1.000
l o p á s o k	67	0	1.000
l o p ó	27	0	1.000
l o r d	223	0	1.000
l o r d o k	31	0	1.000
l ó sz e r sz á m	14	0	1.000
l o t t ó	51	0	1.000
l ó t u sz	35	0	1.000
l o ty ó	48	0	1.000
l o v a g	909	0	1.000
l o v a g i a s	79	0	1.000
l o v a g l á s	102	0	1.000
l o v a k	1540	0	1.000
l o v a s	608	0	1.000
l o v a s s á g	152	0	1.000
l o v á sz	118	0	1.000
l u b i c k o l á s	23	0	1.000
l ú d	89	0	1.000
l ú g	25	0	1.000
l u g a s	24	0	1.000
l u r k ó	41	0	1.000
l u s t a	273	0	1.000
l u s t á l k o d á s	21	0	1.000
l u s t a s á g	158	0	1.000
l u t r i	20	0	1.000
l u k s u s	740	0	1.000
ly u k	363	0	1.000
ly u k a s	43	0	1.000
ly u k a sz t á s	7	0	1.000
m a c k ó	190	0	1.000
m a cs k a	1860	0	1.000
m a cs k á k	672	0	1.000
m a d á r	5030	0	1.000
m a d a r a k	2380	0	1.000
m a dz a g	59	0	1.000
m a g	918	0	1.000
m a g á n	16	0	1.000
m a g á ny	321	0	1.000
m a g á ny o s	1600	0	1.000
m a g á ny o s s á g	62	0	1.000
m a g a s	4060	0	1.000
m a g a s a b b	766	0	1.000
m a g a s a k	78	0	1.000
m a g a s l a t	87	0	1.000
m a g a s s á g	386	0	1.000
m a g a s s á g ú	33	0	1.000
m a g a sz t a l á s	23	0	1.000
m a g a sz t o s	157	0	1.000
m a g a z i n	3840	0	1.000
m á g i k u s	164	0	1.000
m a g j a	918	0	1.000
m á g n á s	116	0	1.000
m a g n ó sz a l a g	4	0	1.000
m a g o l á s	17	0	1.000
m a g t a l a n	50	0	1.000
m a g u k	57900	0	1.000
m a gy a r á z a t	740	0	1.000
m a gy a r á z ó	27	0	1.000
m a g z a t	582	0	1.000
m á j	229	0	1.000
m a j m o k	346	0	1.000
m a j m o l á s	21	0	1.000
m a j o m	924	0	1.000
m á j u s	92	0	1.000
m á k	96	0	1.000
m a k a cs	153	0	1.000
m a k a cs s á g	59	0	1.000
m a k a r ó n i	22	0	1.000
m a k i	51	0	1.000
m a k k	36	0	1.000
m a k u l á t l a n	113	0	1.000
m a l a c	371	0	1.000
m a l a c k o d á s	7	0	1.000
m a l á j	16	0	1.000
m a l a sz t	39	0	1.000
m á l l á s	47	0	1.000
m a l o m	333	0	1.000
m a m l a sz	15	0	1.000
m a m m u t	39	0	1.000
m á m o r	216	0	1.000
m á m o r í t ó	9	0	1.000
m á m o r o s	23	0	1.000
m a n cs	154	0	1.000
m a n d a r i n	70	0	1.000
m a n d á t u m	106	0	1.000
m á n i á k u s	63	0	1.000
m á n i á s	40	0	1.000
m a n k ó	88	0	1.000
m a n u s	105	0	1.000
m a r a d é k o k	33	0	1.000
m a r a d i	196	0	1.000
m a r a d i s á g	60	0	1.000
m a r a d t	19	0	1.000
m a r a d v á ny	129	0	1.000
m a r a d v á ny o k	78	0	1.000
m a r á s	24	0	1.000
m a r a t	34	0	1.000
m a r a t á s	11	0	1.000
m a r c i p á n	18	0	1.000
m á r c i u s	103	0	1.000
m a r g a r i n	19	0	1.000
m a r g ó	56	0	1.000
m a r h a	331	0	1.000
m a r h a s á g	291	0	1.000
m a r j a	18	0	1.000
m a r k a	48	0	1.000
m a r k á n s	51	0	1.000
m a r k o l a t	63	0	1.000
m a r ó	24	0	1.000
m a r o k	31	0	1.000
m a r o k k ó	55	0	1.000
m a r s	421	0	1.000
m a r s a l l	242	0	1.000
m a r t a l ó c	28	0	1.000
m á r t á s	93	0	1.000
m á r t í r	303	0	1.000
m á r t í r o m s á g	24	0	1.000
m á r v á ny	89	0	1.000
m á s n a p o s s á g	22	0	1.000
m á s o d l a g o s	497	0	1.000
m á s o l á s	180	0	1.000
m á s o l a t	346	0	1.000
m á s o l ó	64	0	1.000
m á s s a l h a n g z ó k	38	0	1.000
m a s sz a	170	0	1.000
m a s sz á zs	142	0	1.000
m a s sz í r o z á s	32	0	1.000
m á sz á s	134	0	1.000
m a sz a t	32	0	1.000
m a sz k	176	0	1.000
m a sz l a g	64	0	1.000
m á sz ó	81	0	1.000
m a t a d o r	37	0	1.000
m á t k a s á g	15	0	1.000
m a t r a c	95	0	1.000
m a t r i c a	101	0	1.000
m á t r i k s	491	0	1.000
m a t r ó z	214	0	1.000
m a t r ó z o k	100	0	1.000
m a k s i m u m	145	0	1.000
m á z	46	0	1.000
m á z l i	21	0	1.000
m a z o ch i z m u s	40	0	1.000
m á z o l á s	12	0	1.000
m á z o l ó	18	0	1.000
m a zs o l a	90	0	1.000
m e ch a n i k a	155	0	1.000
m e ch a n i k u s	109	0	1.000
m e ch a n i z m u s	742	0	1.000
m e d á l	29	0	1.000
m e d i á n	67	0	1.000
m e d i k u s	54	0	1.000
m é d i u m	573	0	1.000
m é l a b ú	19	0	1.000
m é l a b ú s	11	0	1.000
m e l á k	85	0	1.000
m é l t á ny o s	629	0	1.000
m é l t á ny o s s á g	104	0	1.000
m é l t á ny t a l a n	867	0	1.000
m é l t a t á s	24	0	1.000
m é l t a t l a n s á g	24	0	1.000
m é l t ó s á g	635	0	1.000
m é l t ó s á g o d	171	0	1.000
m é ly l é l e k t a n	14	0	1.000
m e m b r á n	85	0	1.000
m e m e n t ó	108	0	1.000
m e m o r a n d u m	60	0	1.000
m e n d e m o n d á k	93	0	1.000
m e n t a l i t á s	401	0	1.000
m e n t o l	14	0	1.000
m e n t o r	87	0	1.000
m e s s i á s	690	0	1.000
m é sz á r l á s	210	0	1.000
m é sz á r o s	324	0	1.000
m e t á n	30	0	1.000
m e t e o r	80	0	1.000
m e k s i k ó	151	0	1.000
m i a ty á n k	34	0	1.000
m i cs o d a	77	0	1.000
m i k r o f o n	132	0	1.000
m i k r o sz k ó p	35	0	1.000
m i l l e n n i u m	78	0	1.000
m i l l i o m o s	360	0	1.000
m i n o r	23	0	1.000
m i n t a	2800	0	1.000
m i n t á z a t	107	0	1.000
m í n u sz	26	0	1.000
m i sz t é r i u m	220	0	1.000
m i sz t i k u s	642	0	1.000
m i t i k u s	55	0	1.000
m í t o sz	525	0	1.000
m i t u g r á sz	24	0	1.000
m i v o l t a	965	0	1.000
m o b i l i t á s	246	0	1.000
m o cs á r	157	0	1.000
m o cs k o l ó d á s	388	0	1.000
m o cs k o s	181	0	1.000
m o cs o k	184	0	1.000
m ó d	2550	0	1.000
m o d e r n i z m u s	75	0	1.000
m ó d i	79	0	1.000
m o d o r	126	0	1.000
m o d o r o s	119	0	1.000
m o d o r o s s á g	58	0	1.000
m o d o r t a l a n	33	0	1.000
m o d o r ú	12	0	1.000
m ó d o s í t á s	1740	0	1.000
m ó d o s í t ó	591	0	1.000
m ó d o s u l á s	57	0	1.000
m ó d o z a t	61	0	1.000
m ó d u s	14	0	1.000
m o gy o r ó	65	0	1.000
m o h a m e d á n	64	0	1.000
m o h i k á n	28	0	1.000
m o h ó	104	0	1.000
m o h ó s á g	60	0	1.000
m ó k á s	166	0	1.000
m ó k u s	324	0	1.000
m o l e sz t á l á s	23	0	1.000
m o l l	14	0	1.000
m o l n á r	342	0	1.000
m ó l ó	31	0	1.000
m o n a r ch i a	618	0	1.000
m o n d a	3360	0	1.000
m o n d á s	463	0	1.000
m o n d ó	31	0	1.000
m o n g o l	23	0	1.000
m o n i t o r	661	0	1.000
m o n o k l i	11	0	1.000
m o n o k r ó m	10	0	1.000
m o n o l ó g	113	0	1.000
m o n o t o n	181	0	1.000
m o n sz u n	19	0	1.000
m ó r	301	0	1.000
m o r á l	240	0	1.000
m o r a l i t á s	68	0	1.000
m o r b i d i t á s	20	0	1.000
m o r c	11	0	1.000
m o r c o s	69	0	1.000
m o r f i n	30	0	1.000
m o r f i u m	36	0	1.000
m o r g á s	20	0	1.000
m o r m o l	144	0	1.000
m o r ó z u s	8	0	1.000
m o s a k o d á s	36	0	1.000
m o s á s	97	0	1.000
m o s d á s	16	0	1.000
m o s d ó	43	0	1.000
m o s o g a t á s	22	0	1.000
m o s o g a t ó	38	0	1.000
m o s o ly g ó	16	0	1.000
m o s o ly g ó s	59	0	1.000
m o s ó p o r	48	0	1.000
m o s t	57	0	1.000
m o sz a t	23	0	1.000
m o t í v u m	355	0	1.000
m o t o r	3060	0	1.000
m o t o r j a	2040	0	1.000
m o t o r o s	714	0	1.000
m o t o z á s	72	0	1.000
m o t t ó	195	0	1.000
m o z a i k	121	0	1.000
m o z d o ny	183	0	1.000
m o z d u l a t	385	0	1.000
m o z g a l m a s	130	0	1.000
m o z g a l m a s s á g	18	0	1.000
m o z g a l o m	5860	0	1.000
m o z g á s	1970	0	1.000
m o z g á s ú	35	0	1.000
m o z g a t á s	52	0	1.000
m o z g a t ó	52	0	1.000
m o z g é k o ny	58	0	1.000
m o z g é k o ny s á g	42	0	1.000
m o z g ó	62	0	1.000
m o z g ó s í t á s	47	0	1.000
m o z z a n a t	387	0	1.000
m ű a ny a g	18	0	1.000
m u f t i	31	0	1.000
m u k s ó	25	0	1.000
m u l a n d ó	83	0	1.000
m ú l a n d ó	16	0	1.000
m u l a n d ó s á g	97	0	1.000
m ú l a n d ó s á g	47	0	1.000
m ú l á s	19	0	1.000
m u l a sz t á s	428	0	1.000
m u l a t á s	16	0	1.000
m u l a t ó	58	0	1.000
m u l a t o z á s	98	0	1.000
m u l a t t a t ó	41	0	1.000
m ú l é k o ny	19	0	1.000
m u l l a h	17	0	1.000
m ú l ó	38	0	1.000
m ú l t	3550	0	1.000
m ú l t ú	21	0	1.000
m u m u s	157	0	1.000
m u n í c i ó	28	0	1.000
m u n k á k	1720	0	1.000
m u n k á l a t	110	0	1.000
m u n k á l a t o k	669	0	1.000
m u n k á s o k	3140	0	1.000
m u n k a t á r s a k	2310	0	1.000
m u r i	41	0	1.000
m u r o k	16	0	1.000
m u s k é t á s	22	0	1.000
m u s k é t á s o k	11	0	1.000
m u s t	117	0	1.000
m u s t á r	18	0	1.000
m u sz á j	28	0	1.000
m u t á c i ó	179	0	1.000
m u t á n s	68	0	1.000
m u t a t ó	664	0	1.000
m u t a t ó s	39	0	1.000
m u t a t v á ny	197	0	1.000
m u t a t v á ny o k	41	0	1.000
m u t a t v á ny o s	39	0	1.000
m u t o g a t á s	52	0	1.000
n á d	96	0	1.000
n á d a s	117	0	1.000
n a d r á g	112	0	1.000
n a gy b á cs i	110	0	1.000
n a gy í t á s	96	0	1.000
n a gy í t ó	16	0	1.000
n a gy k o r ú s á g	19	0	1.000
n a gy o b b	4540	0	1.000
n a gy o k	7070	0	1.000
n a gy r a v á gy á s	50	0	1.000
n a gy s á g	413	0	1.000
n a gy s á g o k	90	0	1.000
n a gy z o l á s	59	0	1.000
n a gy z o l ó	11	0	1.000
n a i v	767	0	1.000
n a i v i t á s	176	0	1.000
n a i v s á g	60	0	1.000
n a n á	19	0	1.000
n a p a l m	11	0	1.000
n a p j a	9660	0	1.000
n a p l ó	984	0	1.000
n a p o k	2010	0	1.000
n a p ó l e o n	402	0	1.000
n a p o s	95	0	1.000
n a p p a l	226	0	1.000
n a p p a l o k	15	0	1.000
n a r a n cs	887	0	1.000
n á r c i sz	20	0	1.000
n á r c i z m u s	22	0	1.000
n a r k ó	12	0	1.000
n a r k ó s	25	0	1.000
n a r k o t i k u m	27	0	1.000
n a r k ó z i s	12	0	1.000
n a r r á t o r	119	0	1.000
n á sz	84	0	1.000
n á sz u t a s o k	172	0	1.000
n á t h á s	12	0	1.000
n á t r i u m	53	0	1.000
n a v i g á t o r	147	0	1.000
n e g a t í v u m	242	0	1.000
n é gy l á b ú a k	63	0	1.000
n é h á ny	1680	0	1.000
n e k r o l ó g	21	0	1.000
n é m a s á g	84	0	1.000
n e o n	29	0	1.000
n e p á l	42	0	1.000
n e p o t i z m u s	17	0	1.000
n e t t ó	11	0	1.000
n e u r ó z i s	101	0	1.000
n e u t r í n ó	30	0	1.000
n e u t r o n	38	0	1.000
n i h i l i z m u s	86	0	1.000
n i k o t i n	78	0	1.000
n í l u s	37	0	1.000
n i m b u sz	25	0	1.000
n i t r á t	17	0	1.000
n í v ó	46	0	1.000
n ő gy ó gy á sz	14	0	1.000
n o m á d	48	0	1.000
n o r m a	773	0	1.000
n o r m á l	42	0	1.000
n o r m a l i z á l t	9	0	1.000
n o sz t a l g i a	197	0	1.000
n o sz t a l g i k u s	32	0	1.000
n o v e l l a	548	0	1.000
n u d l i	9	0	1.000
n u l l a	432	0	1.000
n u m e r i k u s	16	0	1.000
ny a f o g á s	35	0	1.000
ny á j	500	0	1.000
ny á j a s	75	0	1.000
ny a k	145	0	1.000
ny a k a	621	0	1.000
ny a k a s	9	0	1.000
ny a k ú	14	0	1.000
ny á l	42	0	1.000
ny a l á b	53	0	1.000
ny a l á n k s á g	31	0	1.000
ny a l á s	15	0	1.000
ny á l a s	121	0	1.000
ny á p i c	26	0	1.000
ny á r	2010	0	1.000
ny a r a l ó	429	0	1.000
ny á r s	37	0	1.000
ny a v a ly á s	43	0	1.000
ny a v a ly g á s	51	0	1.000
ny i k o r g á s	8	0	1.000
ny í l á s	142	0	1.000
ny i l a t k o z a t	2350	0	1.000
ny í l t	267	0	1.000
ny í l t s á g	70	0	1.000
ny i l v á n í t á s	95	0	1.000
ny i l v á n o s	294	0	1.000
ny i l v á n o s s á g	2880	0	1.000
ny i l v á n t a r t á s	624	0	1.000
ny i l v á n t a r t ó	110	0	1.000
ny i l v á n u l	1930	0	1.000
ny i l v á n v a l ó	1710	0	1.000
ny í r á s	30	0	1.000
ny i r k o s	36	0	1.000
ny i r k o s s á g	16	0	1.000
ny i t á ny	60	0	1.000
ny i t á s	228	0	1.000
ny i t ó	36	0	1.000
ny o l c	325	0	1.000
ny o l c a s	28	0	1.000
ny o m a	189	0	1.000
ny o m á s	3620	0	1.000
ny o m á s ú	11	0	1.000
ny o m a sz t ó	284	0	1.000
ny o m a t é k o s	16	0	1.000
ny o m d a	547	0	1.000
ny o m d á sz	220	0	1.000
ny o m d á sz a t	45	0	1.000
ny o m o r	383	0	1.000
ny o m o r g ó	19	0	1.000
ny o m o r g ó k	41	0	1.000
ny o m o r u l t	535	0	1.000
ny o m o r ú s á g	494	0	1.000
ny o m ó s	14	0	1.000
ny o m o z á s	403	0	1.000
ny o m o z ó	319	0	1.000
ny o m t a t á s	217	0	1.000
ny o m t a t v á ny	202	0	1.000
ny u g á gy	23	0	1.000
ny u g a l m a s	81	0	1.000
ny u g a l o m	649	0	1.000
ny u g d í j a s	934	0	1.000
ny u g d í j a z á s	28	0	1.000
ny u g o d t	1540	0	1.000
ny u g t a l a n	213	0	1.000
ny u g t a l a n s á g	188	0	1.000
ny u g t a t ó	78	0	1.000
ny u g v ó	62	0	1.000
ny ú j t á s	56	0	1.000
ny ú j t ó	134	0	1.000
ny ú l á s	40	0	1.000
ny ú l ó s	9	0	1.000
ny ú l v á ny	28	0	1.000
ny ú z	167	0	1.000
o á z i s	78	0	1.000
o b s i t o s	30	0	1.000
o b s t r u k c i ó	69	0	1.000
ó c e á n	477	0	1.000
ó c e á n o k	40	0	1.000
ó cs á r l á s	11	0	1.000
ó cs k a s á g	28	0	1.000
o cs m á ny	62	0	1.000
o cs m á ny s á g	41	0	1.000
ó d i v a t ú	185	0	1.000
ó d o n	44	0	1.000
o d ú	57	0	1.000
ó h a j	184	0	1.000
ó h a j t	24	0	1.000
o k a	4710	0	1.000
o k é	58	0	1.000
o k i r a t	932	0	1.000
o k k u l t	40	0	1.000
o k k u l t i z m u s	63	0	1.000
o k m á ny	485	0	1.000
o k m á ny o k	176	0	1.000
o k ny o m o z ó	17	0	1.000
o k o k	612	0	1.000
ó k o r	94	0	1.000
ó k o r i a k	18	0	1.000
o k o s	2890	0	1.000
o k o s a b b	796	0	1.000
o k o s k o d á s	259	0	1.000
o k o s k o d ó	52	0	1.000
o k o s s á g	202	0	1.000
o k o z a t	122	0	1.000
o k o z ó	147	0	1.000
o k s á g	34	0	1.000
o k t a l a n	106	0	1.000
o k t a t á s	5990	0	1.000
o k t a t ó	1490	0	1.000
o k t á v	18	0	1.000
o k t o n d i	7	0	1.000
o k u l á s	30	0	1.000
o l a j b o gy ó	25	0	1.000
o l a j o s	36	0	1.000
ó l a k	11	0	1.000
o l a sz	634	0	1.000
o l a sz o s	13	0	1.000
o l cs ó	832	0	1.000
o l cs ó b b	386	0	1.000
o l cs ó s á g	45	0	1.000
o l d a l	11700	0	1.000
o l d a l ú	12	0	1.000
o l d á s	38	0	1.000
o l d a t	210	0	1.000
o l l ó	77	0	1.000
ó l o m	133	0	1.000
o l t a l m a z ó	26	0	1.000
o l t á r	510	0	1.000
o l t á s	192	0	1.000
o l v a d á s	263	0	1.000
o l v a s á s	623	0	1.000
o l v a s a t	110	0	1.000
o l v a s m á ny	593	0	1.000
o l v a s m á ny o s	25	0	1.000
o l v a s ó	12000	0	1.000
o l v a s ó k	5950	0	1.000
o l v a s o t t s á g	46	0	1.000
o l v a sz t á r	11	0	1.000
o l v a sz t á s	7	0	1.000
o ly	15	0	1.000
o m l á s	41	0	1.000
o m n i b u sz	21	0	1.000
ó n	43	0	1.000
ö n á l l ó s á g	245	0	1.000
ö n b i z a l o m	138	0	1.000
o n d ó	32	0	1.000
ö n é l e t r a j z	184	0	1.000
ö n e l l á t á s	22	0	1.000
ö n e l l á t ó	46	0	1.000
ö n f e n n t a r t á s	22	0	1.000
o p á l	24	0	1.000
o p c i ó	358	0	1.000
o p e r á t o r	392	0	1.000
ó p i u m	52	0	1.000
o p t i k a	133	0	1.000
o p t i k u s	29	0	1.000
o p t i m i s t a	694	0	1.000
o p t i m u m	44	0	1.000
o p u s	39	0	1.000
ó r á k	728	0	1.000
o r á k u l u m	102	0	1.000
ó r á m	40	0	1.000
o r a n g u t á n	15	0	1.000
o r á n g u t á n	6	0	1.000
ó r á s	103	0	1.000
o r c á t l a n	8	0	1.000
o r d í t á s	37	0	1.000
o r g a n i z m u s	188	0	1.000
o r g á n u m	134	0	1.000
o r g a z m u s	148	0	1.000
o r gy i l k o s	82	0	1.000
ó r i á s	765	0	1.000
ó r i á s o k	286	0	1.000
o r i g ó	126	0	1.000
o r k á n	42	0	1.000
o r m á ny	14	0	1.000
o r m ó t l a n	43	0	1.000
o r o sz	700	0	1.000
o r o sz l á n	647	0	1.000
o r r	282	0	1.000
o r r o d	44	0	1.000
o r r sz a r v ú	78	0	1.000
o r r ú	10	0	1.000
o r s ó	198	0	1.000
o r s ó k	39	0	1.000
o r sz á g o k	9940	0	1.000
o r sz á g o s	269	0	1.000
o r t o d o k s	160	0	1.000
o r v o s	10400	0	1.000
o r v o s l á s	229	0	1.000
o r v o s s á g	577	0	1.000
o r v v a d á sz	18	0	1.000
o r v v a d á sz a t	32	0	1.000
ó s d i	91	0	1.000
ö s sz h a t á s	33	0	1.000
ö s sz k o m f o r t o s	21	0	1.000
o s t o b á k	146	0	1.000
o s t o b a s á g	635	0	1.000
o s t o r	101	0	1.000
o s t o r o s	18	0	1.000
