item	nak	nek	naknek
n a gy r a v A gy A s	50	0	1.000
n a gy s A g	413	0	1.000
n a gy s A g o k	90	0	1.000
n a gy z o l A s	59	0	1.000
n a gy z o l O	11	0	1.000
n a i v	767	0	1.000
n a i v i t A s	176	0	1.000
n a i v s A g	60	0	1.000
n a n A	19	0	1.000
n a p a l m	11	0	1.000
n a p j a	9660	0	1.000
n a p l O	984	0	1.000
n a p o k	2010	0	1.000
n a p O l e o n	402	0	1.000
n a p o s	95	0	1.000
n a p p a l	226	0	1.000
n a p p a l o k	15	0	1.000
n a r a n cs	887	0	1.000
n A r c i sz	20	0	1.000
n A r c i z m u s	22	0	1.000
n a r k O	12	0	1.000
n a r k O s	25	0	1.000
n a r k o t i k u m	27	0	1.000
n a r k O z i s	12	0	1.000
n a r r A t o r	119	0	1.000
n A sz	84	0	1.000
n A sz u t a s o k	172	0	1.000
n A t h A s	12	0	1.000
n A t r i u m	53	0	1.000
n a v i g A t o r	147	0	1.000
n e g a t I v u m	242	0	1.000
n E gy l A b U a k	63	0	1.000
n E h A ny	1680	0	1.000
n e k r o l O g	21	0	1.000
n E m a s A g	84	0	1.000
n e o n	29	0	1.000
n e p A l	42	0	1.000
n e p o t i z m u s	17	0	1.000
n e t t O	11	0	1.000
n e u r O z i s	101	0	1.000
n e u t r I n O	30	0	1.000
n e u t r o n	38	0	1.000
n i h i l i z m u s	86	0	1.000
n i k o t i n	78	0	1.000
n I l u s	37	0	1.000
n i m b u sz	25	0	1.000
n i t r A t	17	0	1.000
n I v O	46	0	1.000
n OE gy O gy A sz	14	0	1.000
n o m A d	48	0	1.000
n o r m a	773	0	1.000
n o r m A l	42	0	1.000
n o r m a l i z A l t	9	0	1.000
n o sz t a l g i a	197	0	1.000
n o sz t a l g i k u s	32	0	1.000
n o v e l l a	548	0	1.000
n u d l i	9	0	1.000
n u l l a	432	0	1.000
n u m e r i k u s	16	0	1.000
ny a f o g A s	35	0	1.000
ny A j	500	0	1.000
ny A j a s	75	0	1.000
ny a k	145	0	1.000
ny a k a	621	0	1.000
ny a k a s	9	0	1.000
ny a k U	14	0	1.000
ny A l	42	0	1.000
ny a l A b	53	0	1.000
ny a l A n k s A g	31	0	1.000
ny a l A s	15	0	1.000
ny A l a s	121	0	1.000
ny A p i c	26	0	1.000
ny A r	2010	0	1.000
ny a r a l O	429	0	1.000
ny A r s	37	0	1.000
ny a v a ly A s	43	0	1.000
ny a v a ly g A s	51	0	1.000
ny i k o r g A s	8	0	1.000
ny I l A s	142	0	1.000
ny i l a t k o z a t	2350	0	1.000
ny I l t	267	0	1.000
ny I l t s A g	70	0	1.000
ny i l v A n I t A s	95	0	1.000
ny i l v A n o s	294	0	1.000
ny i l v A n o s s A g	2880	0	1.000
ny i l v A n t a r t A s	624	0	1.000
ny i l v A n t a r t O	110	0	1.000
ny i l v A n u l	1930	0	1.000
ny i l v A n v a l O	1710	0	1.000
ny I r A s	30	0	1.000
ny i r k o s	36	0	1.000
ny i r k o s s A g	16	0	1.000
ny i t A ny	60	0	1.000
ny i t A s	228	0	1.000
ny i t O	36	0	1.000
ny o l c	325	0	1.000
ny o l c a s	28	0	1.000
ny o m a	189	0	1.000
ny o m A s	3620	0	1.000
ny o m A s U	11	0	1.000
ny o m a sz t O	284	0	1.000
ny o m a t E k o s	16	0	1.000
ny o m d a	547	0	1.000
ny o m d A sz	220	0	1.000
ny o m d A sz a t	45	0	1.000
ny o m o r	383	0	1.000
ny o m o r g O	19	0	1.000
ny o m o r g O k	41	0	1.000
ny o m o r u l t	535	0	1.000
ny o m o r U s A g	494	0	1.000
ny o m O s	14	0	1.000
ny o m o z A s	403	0	1.000
ny o m o z O	319	0	1.000
ny o m t a t A s	217	0	1.000
ny o m t a t v A ny	202	0	1.000
ny u g A gy	23	0	1.000
ny u g a l m a s	81	0	1.000
ny u g a l o m	649	0	1.000
ny u g d I j a s	934	0	1.000
ny u g d I j a z A s	28	0	1.000
ny u g o d t	1540	0	1.000
ny u g t a l a n	213	0	1.000
ny u g t a l a n s A g	188	0	1.000
ny u g t a t O	78	0	1.000
ny u g v O	62	0	1.000
ny U j t A s	56	0	1.000
ny U j t O	134	0	1.000
ny U l A s	40	0	1.000
ny U l O s	9	0	1.000
ny U l v A ny	28	0	1.000
ny U z	167	0	1.000
o A z i s	78	0	1.000
o b s i t o s	30	0	1.000
o b s t r u k c i O	69	0	1.000
O c e A n	477	0	1.000
O c e A n o k	40	0	1.000
O cs A r l A s	11	0	1.000
O cs k a s A g	28	0	1.000
o cs m A ny	62	0	1.000
o cs m A ny s A g	41	0	1.000
O d i v a t U	185	0	1.000
O d o n	44	0	1.000
o d U	57	0	1.000
O h a j	184	0	1.000
O h a j t	24	0	1.000
o k a	4710	0	1.000
o k E	58	0	1.000
o k i r a t	932	0	1.000
o k k u l t	40	0	1.000
o k k u l t i z m u s	63	0	1.000
o k m A ny	485	0	1.000
o k m A ny o k	176	0	1.000
o k ny o m o z O	17	0	1.000
o k o k	612	0	1.000
O k o r	94	0	1.000
O k o r i a k	18	0	1.000
o k o s	2890	0	1.000
o k o s a b b	796	0	1.000
o k o s k o d A s	259	0	1.000
o k o s k o d O	52	0	1.000
o k o s s A g	202	0	1.000
o k o z a t	122	0	1.000
o k o z O	147	0	1.000
o k s A g	34	0	1.000
o k t a l a n	106	0	1.000
o k t a t A s	5990	0	1.000
o k t a t O	1490	0	1.000
o k t A v	18	0	1.000
o k t o n d i	7	0	1.000
o k u l A s	30	0	1.000
o l a j b o gy O	25	0	1.000
o l a j o s	36	0	1.000
O l a k	11	0	1.000
o l a sz	634	0	1.000
o l a sz o s	13	0	1.000
o l cs O	832	0	1.000
o l cs O b b	386	0	1.000
o l cs O s A g	45	0	1.000
o l d a l	11700	0	1.000
o l d a l U	12	0	1.000
o l d A s	38	0	1.000
o l d a t	210	0	1.000
o l l O	77	0	1.000
O l o m	133	0	1.000
o l t a l m a z O	26	0	1.000
o l t A r	510	0	1.000
o l t A s	192	0	1.000
o l v a d A s	263	0	1.000
o l v a s A s	623	0	1.000
o l v a s a t	110	0	1.000
o l v a s m A ny	593	0	1.000
o l v a s m A ny o s	25	0	1.000
o l v a s O	12000	0	1.000
o l v a s O k	5950	0	1.000
o l v a s o t t s A g	46	0	1.000
o l v a sz t A r	11	0	1.000
o l v a sz t A s	7	0	1.000
o ly	15	0	1.000
o m l A s	41	0	1.000
o m n i b u sz	21	0	1.000
O n	43	0	1.000
oe n A l l O s A g	245	0	1.000
oe n b i z a l o m	138	0	1.000
o n d O	32	0	1.000
oe n E l e t r a j z	184	0	1.000
oe n e l l A t A s	22	0	1.000
oe n e l l A t O	46	0	1.000
oe n f e n n t a r t A s	22	0	1.000
o p A l	24	0	1.000
o p c i O	358	0	1.000
o p e r A t o r	392	0	1.000
O p i u m	52	0	1.000
o p t i k a	133	0	1.000
o p t i k u s	29	0	1.000
o p t i m i s t a	694	0	1.000
o p t i m u m	44	0	1.000
o p u s	39	0	1.000
O r A k	728	0	1.000
o r A k u l u m	102	0	1.000
O r A m	40	0	1.000
o r a n g u t A n	15	0	1.000
o r A n g u t A n	6	0	1.000
O r A s	103	0	1.000
o r c A t l a n	8	0	1.000
o r d I t A s	37	0	1.000
o r g a n i z m u s	188	0	1.000
o r g A n u m	134	0	1.000
o r g a z m u s	148	0	1.000
o r gy i l k o s	82	0	1.000
O r i A s	765	0	1.000
O r i A s o k	286	0	1.000
o r i g O	126	0	1.000
o r k A n	42	0	1.000
o r m A ny	14	0	1.000
o r m O t l a n	43	0	1.000
o r o sz	700	0	1.000
o r o sz l A n	647	0	1.000
o r r	282	0	1.000
o r r o d	44	0	1.000
o r r sz a r v U	78	0	1.000
o r r U	10	0	1.000
o r s O	198	0	1.000
o r s O k	39	0	1.000
o r sz A g o k	9940	0	1.000
o r sz A g o s	269	0	1.000
o r t o d o k s	160	0	1.000
o r v o s	10400	0	1.000
o r v o s l A s	229	0	1.000
o r v o s s A g	577	0	1.000
o r v v a d A sz	18	0	1.000
o r v v a d A sz a t	32	0	1.000
O s d i	91	0	1.000
oe s sz h a t A s	33	0	1.000
oe s sz k o m f o r t o s	21	0	1.000
o s t o b A k	146	0	1.000
o s t o b a s A g	635	0	1.000
o s t o r	101	0	1.000
o s t o r o s	18	0	1.000
o s t r o m	265	0	1.000
o s t r o m l A s	14	0	1.000
o s t r o m l O	13	0	1.000
o sz c i l l A t o r	25	0	1.000
o sz c i l l o sz k O p	10	0	1.000
o sz l A s	577	0	1.000
o sz l o p	3090	0	1.000
o sz l o p a	643	0	1.000
o sz l o p o k	264	0	1.000
o sz t a g	147	0	1.000
o sz t A ly	6360	0	1.000
o sz t A ly o k	1800	0	1.000
o sz t A ly o s	61	0	1.000
o sz t A ly o z	258	0	1.000
o sz t A ly o z A s	225	0	1.000
o sz t A ly o z O	16	0	1.000
o sz t A ly U	1070	0	1.000
o sz t A ly z a t	135	0	1.000
o sz t A s	92	0	1.000
o sz t O	64	0	1.000
o sz t O d A s	75	0	1.000
o sz t o g a t O	9	0	1.000
oe sz t oe n d I j a s	261	0	1.000
o sz t o z A s	12	0	1.000
o sz t o z k o d A s	30	0	1.000
o t t h o n o s	201	0	1.000
O t v a r	6	0	1.000
O v A s	285	0	1.000
O v a t l a n	26	0	1.000
O v a t o s	2530	0	1.000
O v a t o s s A g	149	0	1.000
O v O	7	0	1.000
O z o n	34	0	1.000
p a c A k	65	0	1.000
p a c a l	27	0	1.000
p a c i f i s t a	55	0	1.000
p a c i f i z m u s	23	0	1.000
p A c o l A s	12	0	1.000
p a d k a	22	0	1.000
p a d l A s	43	0	1.000
p a d l i zs A n	36	0	1.000
p a d l O	197	0	1.000
p a d l O z a t	10	0	1.000
p A f r A ny	13	0	1.000
p A h o ly	167	0	1.000
p a j t A s	207	0	1.000
p a j zs	291	0	1.000
p a k i sz t A n	273	0	1.000
p a k l i	88	0	1.000
p a k t u m	280	0	1.000
p A l	6780	0	1.000
p a l a c k	77	0	1.000
p a l a c k o z O	12	0	1.000
p a l a cs i n t a	41	0	1.000
p a l A n k	141	0	1.000
p a l A s t	56	0	1.000
p a l l E r	15	0	1.000
p a l l O	39	0	1.000
p a l o t a	740	0	1.000
p a m a cs	15	0	1.000
p a m u t	8	0	1.000
p a n a sz	757	0	1.000
p a n a sz k o d A s	46	0	1.000
p a n a sz k o d O	23	0	1.000
p a n a sz o s	473	0	1.000
p A n c E l	116	0	1.000
p A n c E l o s	19	0	1.000
p A n c E l z a t	21	0	1.000
p a n g A s	129	0	1.000
p A n i k	217	0	1.000
p a n k r A c i O	13	0	1.000
p A n t	17	0	1.000
p a n z i O	373	0	1.000
p a p a g A j	351	0	1.000
p a p I r	547	0	1.000
p a p i r o s	68	0	1.000
p a p l a n	46	0	1.000
p a p s A g	737	0	1.000
p a p u cs	71	0	1.000
p A r	3640	0	1.000
p a r A d E	154	0	1.000
p a r A d E s	48	0	1.000
p a r a d i cs o m	648	0	1.000
p a r a d o k s	322	0	1.000
p a r a d o k s o n	587	0	1.000
p a r a f r A z i s	31	0	1.000
p a r a g r a f u s	225	0	1.000
p a r a n cs	3680	0	1.000
p a r a n cs n o k	917	0	1.000
p a r a n cs n o k a	2610	0	1.000
p a r a n cs n o k s A g	439	0	1.000
p a r a n cs o l g a t	89	0	1.000
p a r a n cs o l O	52	0	1.000
p a r A ny	37	0	1.000
p a r a sz t	2540	0	1.000
p a r a sz t o s	37	0	1.000
p a r a sz t s A g	488	0	1.000
p a r A zs	44	0	1.000
p A r b a j o z O	37	0	1.000
p a r c e l l A k	40	0	1.000
p A r d u c	189	0	1.000
p A r h u z a m	106	0	1.000
p A r h u z a m o s	179	0	1.000
p a r i t A s	43	0	1.000
p A r k A k	14	0	1.000
p A r k A ny	68	0	1.000
p a r k o l A s	207	0	1.000
p a r k o l O	183	0	1.000
p a r k o s I t A s	10	0	1.000
p a r l a g	12	0	1.000
p A r l a t	16	0	1.000
p A r o k	1800	0	1.000
p A r o l g A s	31	0	1.000
p A r o s	789	0	1.000
p A r o s I t A s	151	0	1.000
p A r o s o d A s	17	0	1.000
p A r t a t l a n s A g	31	0	1.000
p a r t i z A n	100	0	1.000
p a r t t a l a n	72	0	1.000
p a s a s	225	0	1.000
p a s s i O	59	0	1.000
p a s sz	15	0	1.000
p a s sz i O	88	0	1.000
p a s sz i v i t A s	102	0	1.000
p a s sz u s	100	0	1.000
p A s t E t o m	22	0	1.000
p a sz t e r n A k	7	0	1.000
p A sz t o r	655	0	1.000
p a sz u ly	23	0	1.000
p a t a k	572	0	1.000
p a t e t i k u s	118	0	1.000
p a t i n A s	511	0	1.000
p a t k A ny	798	0	1.000
p a t k O	66	0	1.000
p a t o l O g u s	16	0	1.000
p A t o sz	87	0	1.000
p a t r I c i u s	20	0	1.000
p a t r o n	25	0	1.000
p a t r O n u s	33	0	1.000
p a t t a n A s	62	0	1.000
p a t t a n A s o k	12	0	1.000
p A v i A n	446	0	1.000
p a v i l o n	69	0	1.000
p a z a r	43	0	1.000
p a z a r l A s	291	0	1.000
p a z a r l O	118	0	1.000
p A zs i t	60	0	1.000
p e c a	54	0	1.000
p e d a g O g u s	3380	0	1.000
p e d A n s	44	0	1.000
p e d e l l u s	42	0	1.000
p e g a z u s	25	0	1.000
p E l d A ny	555	0	1.000
p E l d A ny o k	195	0	1.000
p E l d A s	171	0	1.000
p E l d A t l a n	477	0	1.000
p E l d A z a t	178	0	1.000
p e l i k A n	39	0	1.000
p E n z t A r o s	380	0	1.000
p e r e p u t ty	19	0	1.000
p e r i O d u s	523	0	1.000
p e r o n	19	0	1.000
p e r o k s i d	18	0	1.000
p e r p a t v a r	54	0	1.000
p e r v e r z i t A s	44	0	1.000
p e s sz i m i s t a	358	0	1.000
p e s sz i m i z m u s	156	0	1.000
p e t I c i O	51	0	1.000
p e t r O l e u m	18	0	1.000
p i a	34	0	1.000
p i a c	4580	0	1.000
p i cs a	83	0	1.000
p i c u r	58	0	1.000
p i k A n s	70	0	1.000
p i k t o r	72	0	1.000
p i l l a n a t	2430	0	1.000
p i l l a n a t o k	463	0	1.000
p i l l a n g O	155	0	1.000
p i l l a n t A s	90	0	1.000
p i m a sz	96	0	1.000
p i m a sz s A g	47	0	1.000
p i n a	45	0	1.000
p i o n I r	19	0	1.000
p i p a cs	51	0	1.000
p i p A z A s	59	0	1.000
p i r a m i s	208	0	1.000
p i r I t O s	24	0	1.000
p i r k a d a t	12	0	1.000
p i r o s	478	0	1.000
p i r o s a s	5	0	1.000
p i sz k o s	248	0	1.000
p i sz k o z a t	12	0	1.000
p i sz o k	129	0	1.000
p i sz t r A n g	40	0	1.000
p i ty p a n g	31	0	1.000
p l a f o n	75	0	1.000
p l A g i u m	84	0	1.000
p l a k A t	200	0	1.000
p l a sz t i k u s	40	0	1.000
p l a t f o r m	638	0	1.000
p l a t O	72	0	1.000
p l a t O n	154	0	1.000
p l a t o n i k u s	10	0	1.000
p l a t o n i z m u s	20	0	1.000
p l a z m a	65	0	1.000
p l E b A n o s	835	0	1.000
p l e b e j u s	38	0	1.000
p l e o n a z m u s	15	0	1.000
p l e ty k a	419	0	1.000
p l e ty k A k	739	0	1.000
p l e ty k A l k o d A s	15	0	1.000
p l u sz	148	0	1.000
p l u t O n i u m	26	0	1.000
p o c a k	22	0	1.000
p o cs E k o l A s	33	0	1.000
p O d i u m	37	0	1.000
p o f A t l a n	54	0	1.000
p o f A t l a n s A g	235	0	1.000
p o f o n	109	0	1.000
p o g A ny	470	0	1.000
p o g A ny s A g	96	0	1.000
p o g gy A sz	49	0	1.000
p o g r o m	83	0	1.000
p o h A r	338	0	1.000
p o h a r a k	87	0	1.000
p o h A r n o k	24	0	1.000
p O k	280	0	1.000
p o k o l	670	0	1.000
p o k r O c	10	0	1.000
p o l a r i t A s	33	0	1.000
p o l c	88	0	1.000
p o l c o k	26	0	1.000
p o l g A r o k	5650	0	1.000
p o l g A r s A g	515	0	1.000
p o l i n o m	289	0	1.000
p o l i p	111	0	1.000
p o l I r o z A s	8	0	1.000
p o l i t i k a	9360	0	1.000
p o l i t i k u s	6440	0	1.000
p o l i t U r	124	0	1.000
p O l O	59	0	1.000
p O l u s	126	0	1.000
p o m p A s	124	0	1.000
p o n d r O	32	0	1.000
p o n gy o l a	80	0	1.000
p o n gy o l a s A g	28	0	1.000
p O n i	27	0	1.000
p o n t a t l a n s A g	34	0	1.000
p o n t j a	14000	0	1.000
p o n t o k	1800	0	1.000
p o n t o s	989	0	1.000
p o n t o s a b b	205	0	1.000
p o n t o s s A g	185	0	1.000
p o n t o s s A g U	52	0	1.000
p o n t o z A s	65	0	1.000
p o n t o z O	14	0	1.000
p o n ty	227	0	1.000
p o r	546	0	1.000
p O r A z	25	0	1.000
p o r c	12	0	1.000
p o r c i O	11	0	1.000
p o r k o l A b	58	0	1.000
p o r l a sz t O	21	0	1.000
p o r n O	75	0	1.000
p o r n o g r A f	133	0	1.000
p o r o n d	22	0	1.000
p o r o n ty	39	0	1.000
p o r o s	122	0	1.000
p o r o sz	36	0	1.000
p o r o sz l O k	49	0	1.000
p o r O z u s	8	0	1.000
p o r t	541	0	1.000
p o r t A s	490	0	1.000
p o r t O	57	0	1.000
p o r t u g A l	67	0	1.000
p o s t a	790	0	1.000
p o s t A s	3980	0	1.000
p o s v A ny	15	0	1.000
p o sz t	153	0	1.000
p o sz t O	77	0	1.000
p o sz t u l A t u m	42	0	1.000
p O t	10	0	1.000
p o t e n c i A l	175	0	1.000
p o t e n t A t	28	0	1.000
p O t l A s	122	0	1.000
p O t l O	23	0	1.000
p O z	121	0	1.000
p o z I c i O	594	0	1.000
p O z o l A s	8	0	1.000
p r a e t o r	31	0	1.000
p r a g m a t i k u s	98	0	1.000
p r a g m a t i z m u s	88	0	1.000
p r a k t i k u s	467	0	1.000
p r a k s i s	128	0	1.000
p r e c i z i t A s	37	0	1.000
p r E d i k A l A s	26	0	1.000
p r E m i u m	62	0	1.000
p r E p o s t	153	0	1.000
p r E p o s t s A g	94	0	1.000
p r e v e n c i O	222	0	1.000
p r I m A s	203	0	1.000
p r i o r	40	0	1.000
p r i o r i t A s	576	0	1.000
p r i u sz	4	0	1.000
p r i v A t	68	0	1.000
p r O b A l k o z A s	568	0	1.000
p r O b A l k o z O k	76	0	1.000
p r o c e s sz o r	673	0	1.000
p r o f e s sz o r	3050	0	1.000
p r o f i l	260	0	1.000
p r o f i l a k s i s	8	0	1.000
p r o f i t	239	0	1.000
p r o g n O z i s	91	0	1.000
p r o g r a m j a	31400	0	1.000
p r o g r a m o z A s	271	0	1.000
p r o j e k c i O	54	0	1.000
p r O k A t o r	134	0	1.000
p r o l e t A r	185	0	1.000
p r o l O g u s	16	0	1.000
p r o p a g a n d a	750	0	1.000
p r o s p e k t u s	24	0	1.000
p r o s p e r A l O	10	0	1.000
p r o s t i t u A l t	963	0	1.000
p r o t e k c i O	37	0	1.000
p r o t e s t A n s	138	0	1.000
p r o t o k o l l	606	0	1.000
p r o t o n	64	0	1.000
p r o t o t I p u s	97	0	1.000
p r o v o k A t o r	74	0	1.000
p sz i ch o l O g u s	666	0	1.000
p sz i ch O z i s	50	0	1.000
p u b e r t A s	23	0	1.000
p u b l i c i t A s	46	0	1.000
p u c cs	157	0	1.000
p u c E r	25	0	1.000
p u d i n g	51	0	1.000
p u d l i	12	0	1.000
p u f o g A s	3	0	1.000
p u h a	307	0	1.000
p u h A ny	68	0	1.000
p u h a s A g	32	0	1.000
p u l t	130	0	1.000
p u ly k a	88	0	1.000
p u l z u s	39	0	1.000
p u n cs	11	0	1.000
p u n k	315	0	1.000
p U p	58	0	1.000
p U p o s	84	0	1.000
p u r i t A n	95	0	1.000
p u s k a	189	0	1.000
p u sz t a s A g	127	0	1.000
p u sz t I t A s	416	0	1.000
p u sz t I t O	68	0	1.000
p u sz t u l A s	1560	0	1.000
p u t t o ny	11	0	1.000
r a b	625	0	1.000
r a b b i	614	0	1.000
r a b l A s	357	0	1.000
r a b l O	1660	0	1.000
r a b l O k	867	0	1.000
r a b s A g	154	0	1.000
r A cs	190	0	1.000
r a d a r	70	0	1.000
r a d i A t o r	99	0	1.000
r a d I r	18	0	1.000
r a f i n A l t	35	0	1.000
r a g a cs o s	13	0	1.000
r a g a d o z O	243	0	1.000
r a g a d o z O k	214	0	1.000
r a g a d t	13	0	1.000
r a g A ly	41	0	1.000
r a g A ly o s	32	0	1.000
r a g a sz k o d A s	246	0	1.000
r a g a sz k o d O	19	0	1.000
r a g a sz t A s	28	0	1.000
r a g a sz t O	84	0	1.000
r a g o z A s	9	0	1.000
r a g u	43	0	1.000
r a gy o g A s	82	0	1.000
r a gy o g O	159	0	1.000
r a gy o g O b b	61	0	1.000
r a j	93	0	1.000
r a j o n g A s	177	0	1.000
r a j o n g O	3210	0	1.000
r a j t	68	0	1.000
r a j z	523	0	1.000
r a j z o l A s	111	0	1.000
r a j z o l O	165	0	1.000
r A k	525	0	1.000
r a k A s	18	0	1.000
r a k o d A s	15	0	1.000
r a k o d O	19	0	1.000
r a k o m A ny	77	0	1.000
r a k t A r o s	71	0	1.000
r a k t A r o z A s	20	0	1.000
r A n c	24	0	1.000
r a n d e v U	60	0	1.000
r a n g	247	0	1.000
r a n g j a	10	0	1.000
r a n g o s	138	0	1.000
r a n g U	142	0	1.000
r a p sz o d i k u s	17	0	1.000
r a s sz i s t a	436	0	1.000
r a s sz i z m u s	275	0	1.000
r a v a sz	240	0	1.000
r a v a sz k o d A s	19	0	1.000
r a v a sz s A g	60	0	1.000
r a z z i a	32	0	1.000
r e a g A l A s	131	0	1.000
r e a k c i O	649	0	1.000
r e a k c i O s	222	0	1.000
r e a k t o r	91	0	1.000
r e a l i s t a	336	0	1.000
r e a l i t A s	589	0	1.000
r e a l i z m u s	386	0	1.000
r e c e n z i O	55	0	1.000
r e c e p c i O	98	0	1.000
r e d u k c i O	58	0	1.000
r e f l e k t o r	24	0	1.000
r e f l e k s i O	185	0	1.000
r e f o r m	1720	0	1.000
r e f o r m A t o r	62	0	1.000
r e f o r m A t u s	469	0	1.000
r e g u l A t o r	10	0	1.000
r e k l A m	2640	0	1.000
r e k l A m o z A s	75	0	1.000
r e k l A m o z O	75	0	1.000
r e k o r d	1560	0	1.000
r e k t o r	686	0	1.000
r e n d b o n t O k	34	0	1.000
r e n d cs i n A l A s	35	0	1.000
r e n e g A t	67	0	1.000
r e n e sz A n sz	283	0	1.000
r E n sz a r v a s	35	0	1.000
r e p e r t o A r	85	0	1.000
r e t r o g r A d	42	0	1.000
r e v I z i O	93	0	1.000
r e v i z o r	70	0	1.000
r e z i d u u m	11	0	1.000
r e z i g n A l t	18	0	1.000
r i a d O	18	0	1.000
r i a d t	41	0	1.000
r i a sz t O	378	0	1.000
r i cs a j	26	0	1.000
r i g O	139	0	1.000
r i k I t O	15	0	1.000
r i k k a n cs	20	0	1.000
r i n gy O	37	0	1.000
r i p a cs	34	0	1.000
r i p o r t	295	0	1.000
r i t k a	518	0	1.000
r i t k a s A g	2590	0	1.000
r i t k u l A s	22	0	1.000
r i t m i k u s	16	0	1.000
r i t m u s	433	0	1.000
r i t u A l E	123	0	1.000
r I t u s	200	0	1.000
r i z i k O	50	0	1.000
r i z i k O s	54	0	1.000
r i zs a	15	0	1.000
r o b a j	16	0	1.000
r o b b a n A s	535	0	1.000
r o b b a n E k o ny	9	0	1.000
r o b b a n t A s	1420	0	1.000
r o b b a n t O	960	0	1.000
r o b o g O	53	0	1.000
r o b o t	677	0	1.000
r o b u sz t u s	49	0	1.000
r o h a d t	12	0	1.000
r o h a m	639	0	1.000
r o h a m o s	9	0	1.000
r o h a n A s	111	0	1.000
r o h a n O	13	0	1.000
r o j t	8	0	1.000
r o k k a n t	159	0	1.000
r o k k a n t s A g	15	0	1.000
r o k o k O	17	0	1.000
r o k o n	988	0	1.000
r o k o n o k	1530	0	1.000
r o k o n s A g	377	0	1.000
r o m	198	0	1.000
r o m A n	1620	0	1.000
r o m A n c	223	0	1.000
r o m a n t i k u s	581	0	1.000
r o m b o l A s	264	0	1.000
r o m b o l O	116	0	1.000
r o m l A s	913	0	1.000
r o m l O	54	0	1.000
r o m l o t t	155	0	1.000
r o m l o t t s A g	77	0	1.000
r o m o k	122	0	1.000
r o m o s	32	0	1.000
r o n cs	100	0	1.000
r o n cs o l A s	14	0	1.000
r o n d a	266	0	1.000
r o n g A l A s	273	0	1.000
r o n g A l O d A s	19	0	1.000
r o n gy	108	0	1.000
r o n gy o k	13	0	1.000
r o n gy o s	44	0	1.000
r o n t A s	65	0	1.000
r oe p i r a t	64	0	1.000
r oe p l a p	13	0	1.000
r o p o g O s	14	0	1.000
r o s k a t a g	12	0	1.000
r o s sz	9060	0	1.000
r o s sz a b b	722	0	1.000
r o s sz a b b o d A s	13	0	1.000
r o s sz a l l A s	11	0	1.000
r o s sz m A j U	40	0	1.000
r o s t	72	0	1.000
r o s t A l A s	10	0	1.000
r o s t E ly o s	14	0	1.000
r o t h a d A s	316	0	1.000
r o t h a d O	7	0	1.000
r o v a r	130	0	1.000
r o v a r o k	351	0	1.000
r o v A s	27	0	1.000
r o v a t	673	0	1.000
r o v a t a	2060	0	1.000
r o z m A r	321	0	1.000
r o z m a r i n g	38	0	1.000
r o zs	83	0	1.000
r O zs A s	318	0	1.000
r o zs d A s	44	0	1.000
r o zs d A s o d A s	40	0	1.000
r u b i n	48	0	1.000
r U d	149	0	1.000
r u d a k	62	0	1.000
r u d a s	10	0	1.000
r u g a l m a s	550	0	1.000
r u g a l m a s s A g	151	0	1.000
r u g a ny o s	19	0	1.000
r U g A s	40	0	1.000
r u g O	78	0	1.000
r u g O z A s	47	0	1.000
r u h a	623	0	1.000
r u h A k	339	0	1.000
r u h A s	14	0	1.000
r u h a t A r o s	35	0	1.000
r u h A t l a n	15	0	1.000
r u h A z a t	108	0	1.000
r u m	53	0	1.000
r U t	206	0	1.000
r u t i n	360	0	1.000
r u t i n o s	134	0	1.000
r U t s A g	14	0	1.000
r U zs	47	0	1.000
s a b l o n	139	0	1.000
s a b l o n o s	137	0	1.000
s A f A r	34	0	1.000
s A f r A ny	14	0	1.000
s a j A t	192	0	1.000
s a j A t o s	288	0	1.000
s a j A t o s s A g	314	0	1.000
s a j A t s A g	51	0	1.000
s a j A t s A g o k	90	0	1.000
s a j n A l a t	12	0	1.000
s a j n A l a t o s	3430	0	1.000
s a j n A l k o z A s	20	0	1.000
s a j t	292	0	1.000
s a j t O	9590	0	1.000
s a k k	119	0	1.000
s A l	39	0	1.000
s a l a k	29	0	1.000
s a l E t r o m s a v	22	0	1.000
s a l l a n g	28	0	1.000
s A m l i	7	0	1.000
s a m p o n	15	0	1.000
s A n c	52	0	1.000
s a n sz	4	0	1.000
s a ny a r g a t A s	32	0	1.000
s a ny a r U	29	0	1.000
s A p a d t	240	0	1.000
s A p a d t s A g	11	0	1.000
s A r	201	0	1.000
s a r c	18	0	1.000
s A r g A s	30	0	1.000
s A r g a s A g	16	0	1.000
s a r j	43	0	1.000
s a r k	38	0	1.000
s a r k a	535	0	1.000
s a r k a l a t o s	29	0	1.000
s a r k a n ty U	25	0	1.000
s A r k A ny	727	0	1.000
s a r k o s	26	0	1.000
s a r l a t A n	77	0	1.000
s a r l O	39	0	1.000
s a r o k	121	0	1.000
s A r o n	61	0	1.000
s A r o s	58	0	1.000
s a r u	22	0	1.000
s A t A n	1660	0	1.000
s A t A n i z m u s	16	0	1.000
s a t u	9	0	1.000
s A v	303	0	1.000
s a v a ny U	84	0	1.000
s a v a ny U s A g	72	0	1.000
s a v a s	24	0	1.000
s a v O	30	0	1.000
s A v o k	104	0	1.000
s e m a t i k u s	71	0	1.000
s E t A l A s	7	0	1.000
s E t A l O	52	0	1.000
s E t A ny	62	0	1.000
